X,X35p.u_35r.u_b,X35p.u_30r.u_b,X35p.u_25r.u_b,X35p.u_20r.u_b,X35p.u_15r.u_b,X35p.u_10r.u_b,X35p.u_05r.u_b,X30p.u_35r.u_b,X30p.u_30r.u_b,X30p.u_25r.u_b,X30p.u_20r.u_b,X30p.u_15r.u_b,X30p.u_10r.u_b,X30p.u_05r.u_b,X25p.u_35r.u_b,X25p.u_30r.u_b,X25p.u_25r.u_b,X25p.u_20r.u_b,X25p.u_15r.u_b,X25p.u_10r.u_b,X25p.u_05r.u_b,X20p.u_35r.u_b,X20p.u_30r.u_b,X20p.u_25r.u_b,X20p.u_20r.u_b,X20p.u_15r.u_b,X20p.u_10r.u_b,X20p.u_05r.u_b,X15p.u_35r.u_b,X15p.u_30r.u_b,X15p.u_25r.u_b,X15p.u_20r.u_b,X15p.u_15r.u_b,X15p.u_10r.u_b,X15p.u_05r.u_b,X10p.u_35r.u_b,X10p.u_30r.u_b,X10p.u_25r.u_b,X10p.u_20r.u_b,X10p.u_15r.u_b,X10p.u_10r.u_b,X10p.u_05r.u_b,X05p.u_35r.u_b,X05p.u_30r.u_b,X05p.u_25r.u_b,X05p.u_20r.u_b,X05p.u_15r.u_b,X05p.u_10r.u_b,X05p.u_05r.u_b,X35p.u_35r.d_b,X35p.u_30r.d_b,X35p.u_25r.d_b,X35p.u_20r.d_b,X35p.u_15r.d_b,X35p.u_10r.d_b,X35p.u_05r.d_b,X30p.u_35r.d_b,X30p.u_30r.d_b,X30p.u_25r.d_b,X30p.u_20r.d_b,X30p.u_15r.d_b,X30p.u_10r.d_b,X30p.u_05r.d_b,X25p.u_35r.d_b,X25p.u_30r.d_b,X25p.u_25r.d_b,X25p.u_20r.d_b,X25p.u_15r.d_b,X25p.u_10r.d_b,X25p.u_05r.d_b,X20p.u_35r.d_b,X20p.u_30r.d_b,X20p.u_25r.d_b,X20p.u_20r.d_b,X20p.u_15r.d_b,X20p.u_10r.d_b,X20p.u_05r.d_b,X15p.u_35r.d_b,X15p.u_30r.d_b,X15p.u_25r.d_b,X15p.u_20r.d_b,X15p.u_15r.d_b,X15p.u_10r.d_b,X15p.u_05r.d_b,X10p.u_35r.d_b,X10p.u_30r.d_b,X10p.u_25r.d_b,X10p.u_20r.d_b,X10p.u_15r.d_b,X10p.u_10r.d_b,X10p.u_05r.d_b,X05p.u_35r.d_b,X05p.u_30r.d_b,X05p.u_25r.d_b,X05p.u_20r.d_b,X05p.u_15r.d_b,X05p.u_10r.d_b,X05p.u_05r.d_b,p.nc_35r.d_b,p.nc_30r.d_b,p.nc_25r.d_b,p.nc_20r.d_b,p.nc_15r.d_b,p.nc_10r.d_b,p.nc_05r.d_b,p.nc_35r.u_b,p.nc_30r.u_b,p.nc_25r.u_b,p.nc_20r.u_b,p.nc_15r.u_b,p.nc_10r.u_b,p.nc_05r.u_b,X35p.u_r.nc_b,X30p.u_r.nc_b,X25p.u_r.nc_b,X20p.u_r.nc_b,X15p.u_r.nc_b,X10p.u_r.nc_b,X05p.u_r.nc_b,reg_dem,who_vote,who_vote_other,fav_biden,fav_bernie,fav_warren,fav_bloomberg,fav_gabbard,fav_klobuchar,fav_buttigieg,Q53,stim_divide_ppl,stim_divide_corp,school_close,UBI,consid_econ,medicare,stud_debt,trump_overall,trump_covid,emp1,emp2,poor_anger,poor_disgust,poor_comp,poor_envy,rich_anger,rich_disgust,rich_comp,rich_envy,open_why_vote,Q256,sdo1,sdo2,sdo3,sdo4,sdo5,sdo6,attn,sdo7,sdo8,sdo9,sdo10,sdo11,sdo12,sdo13,sdo14,sdo15,sdo16,gender,age,ethnicity,income,ideology,soc_iss,econ_iss,partyid,partyid_force,strong_dem,strong_rep,Q63,Q65,ses_ladder,party,repub,pte,cte,ptae,ctae,sdo,ptez,ctez,ptaez,ctaez,sdoz,pid,poor_angerz,poor_disgustz,poor_compz,poor_envyz,rich_angerz,rich_disgustz,rich_compz,rich_envyz,trump_overallz,trump_covidz,t1_weight,t1_weightz,t2_weight,t2_weightz,t3_weight,t3_weightz,t4_weight,t4_weightz,money_burning,money_burningz,free_rich,free_richz,bern_min_bid,bern_min_bidz
311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,7,NA,4,4,5,6,6,5,5,1,50,50,0,1,0,1,0,5,NA,5,5,3,3,5,3,4,3,4,4,its my openion,1,6,5,4,3,4,5,2,4,4,5,6,5,6,3,2,3,1,2,43,1,3,7,7,7,3,NA,NA,6,1,1,5,Rep,1,4.5,3.75,5.5,5.75,4.125,0.720312747,-1.399624185,1.086146576,0.124437454,0.94600947,294,1.049607124,1.182200378,1.098314526,1.083399993,1.150741403,0.390998736,1.519739,1.083704875,0.377563875,NA,1,1.198442705,1,0.644609658,1,0.780281204,1,1.054518834,0,-0.767713587,0,-0.663472675,0,-0.21531755
312,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,8,4,5,2,2,1,2,4,4,1,90,10,1,0,1,0,0,1,1,5,5,1,1,5,1,2,2,3,1,"I weighed how much of an increase in wealth that the poor would receive, aiming for a minimum increase of about 20 percent. I was willing to reduce that amount of increase if there was a roughly equal boost in wealth for both rich and poor in a given policy. I tended to vote against a tiny increase in wealth of about 5 percent for the poor if a policy called for an excessively large cut in wealth for the rich, say around 35 percent, since that didn't seem particularly fair or help the poor very much.",1,1,1,1,1,1,1,2,1,1,1,1,1,7,1,1,1,1,1,51,1,15,4,3,5,2,1,45,NA,1,1,5,Dem,0,1,7,2.5,7,1.375,-1.139607638,1.214648088,-0.534950701,1.104227373,-1.157623487,295,-0.617105696,-0.613834812,1.098314526,-0.547747684,-0.279746596,-0.304273452,0.737544716,-1.223853175,-1.348442409,-1.371180361,0.238095238,-0.628857149,1,0.644609658,1,0.780281204,0.761904762,0.47733416,0,-0.767713587,0,-0.663472675,-3,-1.446582399
313,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,6,6,5,5,6,2,5,1,50,50,1,1,1,0,1,6,6,4,4,2,2,2,3,2,2,3,3,poor country must increase the policy offer so i put yes for that.,1,6,6,5,2,3,4,2,3,5,2,3,2,6,3,2,3,2,2,25,1,4,6,6,6,1,NA,49,NA,1,1,4,Dem,0,4.75,4.25,3.25,5.5,3.5625,0.853164203,-0.997428451,-0.129676382,-0.07152053,0.51572091,296,0.216250714,0.284182783,-1.483178459,1.083399993,-0.279746596,-0.304273452,0.737544716,0.314518858,0.809065446,0.77870629,0.619047619,0.284792778,1,0.644609658,0.952380952,0.6445054,0.857142857,0.70820803,0.428571429,0.338540817,0,-0.663472675,0,-0.21531755
314,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,4,NA,7,6,5,6,6,7,7,1,60,40,1,1,0,1,0,7,6,5,4,4,5,3,3,4,5,5,3,No,1,6,7,5,6,1,2,2,1,3,6,7,6,5,2,1,2,1,2,31,2,7,6,6,6,3,NA,NA,7,1,1,3,Rep,1,6,6.25,6,6.5,3.8125,1.517421483,0.611354487,1.356329455,0.712311405,0.70696027,297,1.882963534,2.978235568,-0.622680797,1.083399993,1.150741403,1.781543111,2.301933284,0.314518858,1.240567017,0.77870629,0.80952381,0.741617742,0.857142857,0.176461071,0.666666667,-0.170149426,0.761904762,0.47733416,0.428571429,0.338540817,0.571428571,0.889544846,-1,-0.625739166
315,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,NA,5,4,4,4,6,7,5,1,50,50,1,1,1,0,1,7,5,4,3,4,3,5,4,3,2,4,5,No,1,5,7,4,7,2,3,2,2,3,7,6,4,5,1,2,3,2,2,34,2,4,7,7,5,3,NA,NA,7,1,1,1,Rep,1,5.75,5.5,5.5,6,3.9375,1.384570027,0.008060885,1.086146576,0.320395438,0.80257995,298,1.882963534,1.182200378,1.098314526,1.898973832,0.435497403,-0.304273452,1.519739,1.852890892,1.240567017,0.34872896,0.476190476,-0.057825945,0.761904762,-0.135637987,0.761904762,0.101402183,0.761904762,0.47733416,0.571428571,0.707292285,0.428571429,0.501290466,-1,-0.625739166
316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,3,NA,7,4,7,5,6,6,5,1,60,40,1,1,0,1,1,6,7,4,5,3,2,3,4,3,4,2,3,i considering and thinking about the economical decision making factors will be assessing the hypothetical political policies.,1,6,7,6,5,2,1,2,2,1,6,5,6,7,3,2,1,2,1,61,1,5,7,7,5,1,NA,49,NA,1,1,3,Dem,0,6,6.5,6,6,3.875,1.517421483,0.812452354,1.356329455,0.320395438,0.75477011,299,1.049607124,0.284182783,-0.622680797,1.898973832,0.435497403,1.086270923,-0.044649568,0.314518858,0.809065446,1.208683621,0.761904762,0.627411501,0.952380952,0.488560129,0.857142857,0.372953791,0.333333333,-0.561598252,0,-0.767713587,0.142857143,-0.275218295,-3,-1.446582399
317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,NA,3,6,6,1,1,3,5,1,45,55,1,1,0,1,1,2,2,4,4,1,1,4,2,4,4,1,3,I would like to see more benefits to the poor so that we can become more equal in the US.,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,41,1,5,2,2,2,1,NA,46,NA,1,1,5,Dem,0,2,6,2,6,2,-0.608201814,0.410256619,-0.805133581,0.320395438,-0.679525088,300,-0.617105696,-0.613834812,0.237816864,0.267826155,1.150741403,1.086270923,-0.826843852,0.314518858,-0.916940838,-0.941203031,1,1.198442705,1,0.644609658,0.952380952,0.6445054,1,1.054518834,0,-0.767713587,0.142857143,-0.275218295,3,1.015947298
318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,8,26,1,2,1,1,1,1,2,1,90,10,1,1,1,1,0,5,4,5,5,1,1,4,1,3,3,1,5,I emphasized policies that supported lower income people over higher class people. I wanted to make sure that the policies always benefited lower class people.,1,1,1,1,1,1,1,2,1,1,7,1,1,1,1,1,1,1,1,28,1,1,6,6,6,3,NA,NA,6,1,1,9,Rep,1,1,7,2.5,7,1.375,-1.139607638,1.214648088,-0.534950701,1.104227373,-1.157623487,301,-0.617105696,-0.613834812,0.237816864,-0.547747684,0.435497403,0.390998736,-0.826843852,1.852890892,0.377563875,-0.08124837,0.285714286,-0.514650909,0.952380952,0.488560129,1,0.780281204,0.380952381,-0.446161317,0,-0.767713587,0,-0.663472675,1,0.195104066
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,NA,3,7,6,1,2,4,4,1,70,30,1,1,1,1,1,1,1,4,4,1,1,5,1,1,4,1,4,I don't think the poor should have to pay more when the rich can afford it.,1,1,1,1,1,1,1,2,1,1,1,1,1,7,1,1,1,1,2,35,1,1,1,1,1,1,NA,49,NA,1,1,8,Dem,0,1,7,2.5,7,1.375,-1.139607638,1.214648088,-0.534950701,1.104227373,-1.157623487,302,-0.617105696,-0.613834812,1.098314526,-0.547747684,-0.994990595,1.086270923,-0.826843852,1.083704875,-1.348442409,-1.371180361,0.285714286,-0.514650909,0,-2.632430451,0,-2.071010685,0,-1.369656795,0,-0.767713587,1,2.054307987,4,1.426368915
320,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,NA,6,5,4,5,6,5,6,1,50,50,1,1,0,1,1,6,6,4,5,2,3,2,2,2,3,2,2,quality ,1,5,6,5,6,3,2,2,3,2,5,5,6,6,3,3,2,3,2,26,1,6,6,6,6,1,NA,47,NA,1,1,5,Dem,0,5.5,5.5,5.5,5.25,4.0625,1.251718571,0.008060885,1.086146576,-0.267478514,0.89819963,303,0.216250714,1.182200378,-1.483178459,0.267826155,-0.279746596,0.390998736,-0.044649568,-0.454667158,0.809065446,0.77870629,0,-1.199888354,1,0.644609658,0.666666667,-0.170149426,0.095238095,-1.138782925,0,-0.767713587,0,-0.663472675,-1,-0.625739166
321,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,NA,4,1,3,2,2,2,2,1,80,20,1,1,1,1,0,2,2,4,4,2,3,3,1,1,1,2,1,I was thinking about how fair the policy is.,1,3,2,2,4,5,5,2,4,5,3,5,3,4,5,4,5,4,2,23,1,2,4,4,4,2,2,NA,1,1,1,5,Rep,1,2.75,3.25,3.75,3.5,3.9375,-0.209647445,-1.80181992,0.140506497,-1.6391844,0.80257995,304,0.216250714,1.182200378,-0.622680797,-0.547747684,-0.994990595,-0.99954564,-0.044649568,-1.223853175,-0.916940838,-0.941203031,0.19047619,-0.74306339,0.952380952,0.488560129,1,0.780281204,0.904761905,0.823644964,1,1.813546689,0.428571429,0.501290466,-3,-1.446582399
322,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,3,NA,4,5,4,5,6,5,4,1,35,65,1,1,1,1,1,6,5,4,3,4,3,2,2,1,3,3,4,Yes,1,4,6,4,6,4,2,2,3,4,3,6,4,4,2,3,4,2,1,24,1,4,2,2,5,1,NA,48,NA,1,1,5,Dem,0,5,4.75,4.25,5.25,3.8125,0.986015659,-0.595232717,0.410689377,-0.267478514,0.70696027,305,1.882963534,1.182200378,-1.483178459,0.267826155,-0.994990595,0.390998736,0.737544716,1.083704875,0.809065446,0.34872896,0.571428571,0.170586537,0.523809524,-0.915885632,0.380952381,-0.984804251,0.285714286,-0.677035187,0.142857143,-0.398962119,0,-0.663472675,1,0.195104066
323,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,5,NA,2,3,5,3,4,3,1,1,60,40,1,1,0,1,1,5,6,4,3,3,2,4,3,4,3,4,3,yes,1,6,4,6,4,4,2,2,3,6,6,4,5,3,2,5,3,2,1,58,1,5,5,5,4,1,NA,47,NA,1,1,3,Dem,0,5,4.25,4.5,5,4.0625,0.986015659,-0.997428451,0.545780817,-0.463436497,0.89819963,306,1.049607124,0.284182783,0.237816864,1.083399993,1.150741403,0.390998736,1.519739,0.314518858,0.377563875,0.77870629,0.285714286,-0.514650909,0.142857143,-2.164281864,0.238095238,-1.392131663,0.571428571,0.015586422,0.285714286,-0.030210651,0.714285714,1.277799227,1,0.195104066
324,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,NA,6,5,5,5,5,6,4,1,52,48,1,0,1,0,0,6,6,4,4,2,2,3,2,4,3,2,3,yes,1,5,4,5,6,2,2,2,4,3,6,6,6,7,2,2,1,2,2,66,1,3,1,3,3,1,NA,48,NA,1,1,1,Dem,0,5,5.25,6.25,6.25,3.9375,0.986015659,-0.193036982,1.491420895,0.516353421,0.80257995,307,0.216250714,0.284182783,-0.622680797,0.267826155,1.150741403,0.390998736,-0.044649568,0.314518858,0.809065446,0.77870629,0.952380952,1.084236465,0.761904762,-0.135637987,0.761904762,0.101402183,0.571428571,0.015586422,0.571428571,0.707292285,0.714285714,1.277799227,-1,-0.625739166
325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,NA,3,6,3,1,4,4,4,1,80,20,1,1,0,1,1,2,2,4,4,1,1,5,1,4,3,2,2,Mainly if it was a benefit to the poor at all I would vote yes.,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,1,1,2,1,26,1,7,3,2,4,1,NA,48,NA,1,1,6,Dem,0,1.25,6.5,1.25,6.5,1.375,-1.006756182,0.812452354,-1.2104079,0.712311405,-1.157623487,308,-0.617105696,-0.613834812,1.098314526,-0.547747684,1.150741403,0.390998736,-0.044649568,-0.454667158,-0.916940838,-0.941203031,1,1.198442705,1,0.644609658,1,0.780281204,1,1.054518834,0,-0.767713587,0,-0.663472675,3,1.015947298
326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,6,6,7,1,3,3,5,1,80,20,1,1,1,1,1,1,1,4,4,1,1,4,1,4,4,1,3,"Basically if the poors income was increased equal to, or more than the rich I voted yes on it.",1,1,1,1,1,2,2,2,2,2,2,6,2,2,2,2,2,2,2,29,1,6,2,2,2,1,NA,48,NA,1,1,5,Dem,0,1,6,3,6,2,-1.139607638,0.410256619,-0.264767822,0.320395438,-0.679525088,309,-0.617105696,-0.613834812,0.237816864,-0.547747684,1.150741403,1.086270923,-0.826843852,0.314518858,-1.348442409,-1.371180361,0.238095238,-0.628857149,1,0.644609658,1,0.780281204,1,1.054518834,0,-0.767713587,0,-0.663472675,0,-0.21531755
327,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,2,NA,4,6,3,3,3,3,2,1,65,35,1,1,1,1,1,5,4,2,2,2,3,2,4,2,3,3,4,depending on how that policy would or would not help the society,1,5,4,3,5,4,2,2,3,4,6,3,3,5,4,2,4,5,1,31,1,3,4,4,3,2,1,46,NA,1,1,6,Dem,0,4.25,4.75,4.25,4.25,3.875,0.587461291,-0.595232717,0.410689377,-1.051310449,0.75477011,310,0.216250714,1.182200378,-1.483178459,1.898973832,-0.279746596,0.390998736,0.737544716,1.083704875,0.377563875,-0.08124837,0.952380952,1.084236465,0.904761905,0.3325106,0.428571429,-0.849028447,0.285714286,-0.677035187,0.285714286,-0.030210651,0.428571429,0.501290466,2,0.605525682
328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,7,4,6,4,1,7,6,1,70,30,1,1,1,1,1,1,1,4,4,1,1,5,1,3,3,2,4,"I was trying to make sure the poor got a better deal, but only if the loss to the rich was not overwhelming. In some cases, if the poor got a substantial raise along with the rich, I still agreed to that policy. ",1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,32,1,9,2,2,3,1,NA,49,NA,1,1,5,Dem,0,1,6.75,2,7,1.3125,-1.139607638,1.013550221,-0.805133581,1.104227373,-1.205433327,311,-0.617105696,-0.613834812,1.098314526,-0.547747684,0.435497403,0.390998736,-0.044649568,1.083704875,-1.348442409,-1.371180361,0.476190476,-0.057825945,1,0.644609658,1,0.780281204,0.619047619,0.131023356,0,-0.767713587,0,-0.663472675,-3,-1.446582399
329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,7,6,7,5,6,7,7,1,70,30,1,1,1,1,1,1,2,5,5,1,1,5,1,5,5,1,5,"As long as the poor did not get an decrease in their wealth, that works for me. ",1,1,1,1,1,1,1,2,1,1,1,1,1,7,1,1,1,1,1,29,4,3,2,1,1,1,NA,47,NA,1,1,6,Dem,0,1,7,2.5,7,1.375,-1.139607638,1.214648088,-0.534950701,1.104227373,-1.157623487,312,-0.617105696,-0.613834812,1.098314526,-0.547747684,1.865985402,1.781543111,-0.826843852,1.852890892,-1.348442409,-0.941203031,1,1.198442705,1,0.644609658,1,0.780281204,1,1.054518834,1,1.813546689,0,-0.663472675,-1,-0.625739166
330,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,6,4,4,7,2,7,7,1,60,40,1,1,1,1,1,1,1,5,5,1,1,5,1,4,4,1,3,It depends on how much help the policy is giving to less fortunate people. ,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,22,1,1,2,2,2,1,NA,48,NA,1,1,5,Dem,0,1,7,1,7,1,-1.139607638,1.214648088,-1.34549934,1.104227373,-1.444482526,313,-0.617105696,-0.613834812,1.098314526,-0.547747684,1.150741403,1.086270923,-0.826843852,0.314518858,-1.348442409,-1.371180361,0,-1.199888354,0.047619048,-2.476380922,1,0.780281204,0.952380952,0.939081899,0,-0.767713587,0,-0.663472675,-2,-1.036160783
